person_mal_id,position,anime_mal_id
71882,"Storyboard (ep 3), Episode Director (ep 3)",40192
71882,"Key Animation (Rising Force, eps 6, 8)",3299
71882,Key Animation (ep 10),15699
71882,"Key Animation (eps 8, 19)",9289
71882,Key Animation,4192
71882,"Episode Director (ep 10), Animation Director (eps 8-9)",777
71882,"Storyboard (eps 7, 20)",37007
71882,Storyboard (eps 9-10),54856
71882,Storyboard (ep 10),53262
71882,Storyboard (ep 10),39730
71882,Key Animation (ep 1),7088
71882,Key Animation (ep 5),7580
71882,Key Animation (ep 12),9938
71882,Episode Director (ep 5),11013
71882,"In-Between Animation (Kyoto Animation), Key Animation (Kyoto Animation)",249
71882,Storyboard (eps 2-3),52619
71882,Storyboard (ep 9),33490
71882,"Episode Director (ep 3), Key Animation (ep 3)",50470
71882,Key Animation (ep 10),8525
71882,"2nd Key Animation (ep 1), Key Animation (ep 11)",3958
71882,"Storyboard (ep 6), Episode Director (eps 6, 10), Key Animation (OP, ep 10)",21511
71882,"Storyboard (eps 1b, 1c, 1d, 7), Episode Director (eps 1, 7), Animation Director (ep 1d), Key Animation (ep 1a)",35860
71882,"Key Animation (Kyoto Animation, ep 10)",1145
71882,"Key Animation (eps 5, 8)",3464
71882,"2nd Key Animation (eps 10, 21)",3349
71882,Key Animation (ep 11),274
71882,Episode Director (ep 20),18679
71882,Key Animation (ep 8),2927
71882,Storyboard,41471
71882,Key Animation (ep 7),3358
71882,"2nd Key Animation (ep 1), Key Animation (eps 4, 12)",3653
71882,Storyboard (ep 2),55855
71882,Key Animation (ep 4),10456
71882,"Episode Director (eps 2, 10), 2nd Key Animation (eps 12-13), Key Animation (ep 2), Assistant Animation Director (ep 12)",12487
71882,Episode Director (ep 16),13655
71882,Storyboard (ep 11),33489
71882,Key Animation (ep 3),15051
71882,Key Animation (ep 19),3572
71882,2nd Key Animation,7222
71882,"Storyboard (ep 7), Episode Director (eps 1, 7)",40085
71882,2nd Key Animation (ep 9),4483
71882,Storyboard (ep 12),55318
71882,Key Animation (ep 8),9693
71882,"Key Animation (eps 3, 9)",8917
71882,Key Animation,6946
71882,Key Animation,1174
71882,Key Animation (ep 3),17505
71882,Key Animation (ep 12),6712
71882,Key Animation (ep 3),15689
71882,"2nd Key Animation (ep 11), Key Animation (ep 4)",2970
71882,"Key Animation (Kyoto Animation, eps 1-2)",615
71882,"In-Between Animation (Kyoto Animation, ep 2)",1769
71882,Key Animation (ep 23),5040
71882,Key Animation (ep 8),5341
71882,Key Animation (ep 6),8769
71882,In-Between Animation,527
71882,Key Animation (ep 19),3424
71882,Storyboard (ep 8),35298
71882,"Storyboard (eps 1, 4, 6)",32262
71882,"2nd Key Animation (Rising Force, ep 19)",1699
71882,Key Animation (ep 7),6171
71882,Episode Director (ep 5),16123
71882,"Key Animation (eps 5, 7-8)",6500
71882,"Key Animation (eps 14, 21)",5507
71882,Storyboard (ep 8),43439
71882,Storyboard (ep 7),49782
71882,Key Animation (ep 2),6572
71882,Key Animation,5220
71882,"Key Animation (eps 2, 6, 10, 12)",8557
71882,"Storyboard (eps 5, 7)",41946
71882,"Key Animation (Studio Runa, eps 4, 8, 11)",2942
71882,Key Animation (ep 2),8726
71882,Storyboard (ep 5),40870
71882,Storyboard (ep 5),35847
71882,"2nd Key Animation, Key Animation (eps 1-2, 4-5)",6381
71882,Key Animation (ep 18),9241
71882,Key Animation (ep 1),10232
71882,Key Animation,6444
71882,Episode Director (ep 5),22687
71882,Key Animation (ep 3),10278
71882,"In-Between Animation (Kyoto Animation, eps 3, 6)",1048
71882,Key Animation,12015
71882,"In-Between Animation (Kyoto Animation, ep 13)",472
71882,"2nd Key Animation, Key Animation (eps 1, 7, 20)",6213
71882,Storyboard (ep 7),33377
71882,"Storyboard (eps 3, 6-7, 12), Episode Director (eps 1-2, 4, 7, 12), 2nd Key Animation (eps 12-13)",32681
71882,"2nd Key Animation (Brains Base, ep 8)",4752
71882,"Storyboard (eps 4a, 7a, 9a, 11a), Episode Director (eps 4, 9)",34550
71882,"Storyboard (eps 3, 6)",28677
71882,Key Animation (ep 1),10216
71882,"Storyboard (eps 8, 11)",53632
71882,Storyboard (ep 6),30279
71892,Script (English version),400
71892,Script (English version: eps 2-7),339
71913,"Theme Song Performance (OP1, OP2)",21743
71914,Mechanical Design,57798
71915,Key Animation,39610
71915,"Key Animation (eps 3, 5, 9)",22147
71915,"Storyboard (eps 1, 5, OP), Episode Director (eps 1, 5, 12, OP, ED2), Assistant Director, Key Animation (eps 1, 12, ED2)",40550
71915,2nd Key Animation (ep 36),34901
71915,Key Animation (OP),40060
71915,"Key Animation (eps 4, 10, 17-18, OP)",37451
71915,Key Animation (ep 3),35849
71915,Key Animation (ep 2),35928
71915,"Storyboard (ep 6), Episode Director (ep 6)",52701
71915,Key Animation,41361
71915,Episode Director (ep 12),37033
71915,Key Animation (ep 10),33047
71915,Key Animation,33049
71915,Storyboard (ep 7),39463
71915,Key Animation,45620
71915,"Key Animation (eps 3, 6, 13)",27989
71915,"Key Animation (eps 1, 3)",31988
71915,Key Animation,35082
71915,Key Animation,30415
71915,"Storyboard (OP2, ED2), Episode Director (OP2, ED2)",37178
71915,"Key Animation (OP1, ED1)",38804
71915,"Key Animation (eps 4, 7)",33206
71915,Key Animation,28851
71915,"Animation Director (ep 12), Key Animation (ep 3, OP), Assistant Animation Director (ep 11)",34984
71915,Key Animation,41195
71915,"Animation Director (ep 9), Key Animation (ep 9)",34607
71915,Key Animation (ep 4),41169
71915,Key Animation (OP2),38256
71915,"Director, Storyboard, Episode Director, Key Animation",50597
71915,Key Animation (OP1),38098
71915,"Key Animation (eps 5, 12)",31442
71915,Key Animation (OP),51105
71915,Key Animation (ep 2),32962
71915,Animation Director (Action Animation Director),36927
71915,Key Animation (OP),35994
71915,Key Animation,37804
71915,Key Animation (ep 3),35838
71915,Key Animation (ep 12),37569
71915,"Key Animation (eps 1, 5, OP)",35540
71915,Key Animation (ep 1),48849
71915,Key Animation (ep 14),52991
71915,"Storyboard (ep 11), Episode Director (ep 11)",40870
71915,Storyboard (ep 3),47194
71915,"Episode Director, Key Animation",50594
71915,"Character Design, Chief Animation Director (eps 2-6, OP), Animation Director (eps 1, 6)",60489
71915,In-Between Animation,21647
71915,Key Animation,38826
71915,Key Animation (ep 7),33352
71915,Key Animation (ep 3),37993
71915,Key Animation (OP),51552
71916,In-Between Animation,22819
71916,Key Animation (ep 8),30123
71916,Key Animation (ep 36),34901
71916,Key Animation (ep 12),31964
71916,"Key Animation (eps 1-2, OP)",36976
71916,Key Animation (ep 22),35849
71916,2nd Key Animation (ep 8),35120
71916,Key Animation (ep 5),48542
71916,Key Animation (ep 16),30694
71916,Animation Director (ep 6),52701
71916,Key Animation (ep 22),34662
71916,"Storyboard (ep 8), Animation Director (Action Animation Director: eps 7-8), 2nd Key Animation (ep 18), Key Animation (ep 1)",38084
71916,Key Animation,53127
71916,Key Animation (ep 4),53720
71916,Key Animation (ED),52588
71916,Key Animation,33741
71916,Key Animation,50597
71916,"Key Animation (eps 2, 5, 7)",37510
71916,"In-Between Animation (eps 1, 3-4, 6-8, 19)",28149
71916,Key Animation (ep 9),30276
71916,"2nd Key Animation (ep 1), Key Animation (OP)",35240
71916,Key Animation,44807
71916,Key Animation (ep 2),31564
71916,Key Animation (ED2-11),44275
71916,Key Animation (ep 14),52991
71916,Key Animation (ep 9),35847
71916,"Storyboard (ep 4), Episode Director (ep 4), Animation Director (ep 6), Key Animation (ep 4)",60489
71916,Key Animation (OP1),52741
71916,Key Animation,34792
71917,"Storyboard (OP), Episode Director (OP), Key Animation (OP)",40128
71917,Chief Animation Director (ep 6),50392
71919,Key Animation (ep 8),48569
71919,Key Animation (ep 45),15061
71919,Key Animation (ep 5),34382
71919,Key Animation (ep 10),32607
71919,"Animation Director (eps 6, 11)",38276
71919,Animation Director,41471
71919,Animation Director (ep 9),51958
71919,Key Animation (ep 10),41084
71919,Animation Director (ep 6),50392
71919,Key Animation (ep 10),39609
71919,Key Animation (ep 1),43007
71919,Key Animation (ep 12),44275
71919,Animation Director (ep 3),49342
71919,Key Animation (ep 22),34547
71919,Key Animation (ep 7),45425
71919,Key Animation (ep 9),50265
71919,Key Animation (ep 6),35847
71919,"Animation Director (ep 4), Key Animation (ep 4)",48556
71919,Key Animation (ep 13),36432
71919,"Animation Director (ep 11), Key Animation (ep 12)",46095
71919,Animation Director (ep 9),51923
71921,Color Design,55071
71921,Color Design,59144
71921,Color Design,48417
71921,Color Design,48418
71921,Color Design,40496
71921,Color Design,38778
71921,Color Design,56838
71921,Color Design,47790
71921,Color Design,45653
71922,Director of Photography,56838
71922,Director of Photography,55994
71923,Theme Song Arrangement (OP),55265
71923,Theme Song Arrangement (ED2),58059
71926,Storyboard (ep 6),53730
71929,"Animation Director (eps 4, 7)",36800
71929,Key Animation (ep 1),37206
71929,In-Between Animation (ep 1),7152
71929,2nd Key Animation (ep 9),11241
71929,2nd Key Animation (ep 1),13349
71929,In-Between Animation,2656
71929,Key Animation (ep 1),39026
71929,Key Animation (ep 8),28121
71929,Key Animation (ep 3),32901
71929,"Key Animation (eps 3, 16)",38084
71929,Key Animation (ep 5),23289
71929,"Key Animation (eps 1-2, 5)",12875
71929,Animation Director (ep 8),23107
71929,"Key Animation (ep 8, OP2)",31630
71929,Animation Director (ep 7),37490
71929,In-Between Animation,5291
71929,"Animation Director (ep 4), Key Animation (ep 2)",39730
71929,In-Between Animation,431
71929,Animation Director (ep 4),37446
71929,"2nd Key Animation (ep 11), In-Between Animation (ep 11), Key Animation (ep 11)",7088
71929,Background Art,61134
71929,"2nd Key Animation (ep 1), Key Animation (ep 11)",11887
71929,Animation Director,38040
71929,Color Design Airing,61773
71929,"Animation Director (eps 2, 6-12), Key Animation (eps 1, 11, OP)",34607
71929,In-Between Animation,7598
71929,Key Animation (ep 6),14045
71929,"Animation Director (eps 1, 4, 7, 10, 12)",40397
71929,"2nd Key Animation (ep 1), Key Animation (eps 6, 12)",14833
71929,"Animation Director (eps 1, 4, 11), Key Animation (ep 1)",33788
71929,Key Animation,39764
71929,"Key Animation (ep 1, OP1)",40327
71929,Animation Director (ep 8),34914
71929,Animation Director (ep 8),39583
71929,Key Animation,13283
71929,In-Between Animation (ep 10),7720
71929,Key Animation (ep 14),36023
71929,2nd Key Animation (ep 11),10711
71929,Key Animation,25805
71929,Character Design (Character Design Assistance),32262
71929,"Key Animation (eps 9, 12)",31564
71929,"Animation Director (ep 9), Assistant Animation Director (ep 5)",35994
71929,Key Animation (ep 3),37450
71929,Key Animation (ep 6),22273
71929,Key Animation (ep 5),24037
71929,"Animation Director, Key Animation",21497
71929,Animation Director (ep 4),42351
71929,"2nd Key Animation (eps 6, 10), Key Animation (eps 4, 10)",8557
71929,"Animation Director (eps 1-2, 4-5, 9, 12)",58131
71929,"Key Animation (eps 3, 7, 12, OP)",35540
71929,In-Between Animation (ep 4),5958
71929,"Animation Director (ep 22), Key Animation (eps 13, 18)",52991
71929,In-Between Animation,9055
71929,2nd Key Animation (ep 1),10232
71929,Key Animation (ep 4),32093
71929,"2nd Key Animation (eps 1, 6)",12445
71929,"In-Between Animation (ep 10), Key Animation (ep 10)",15125
71929,"In-Between Animation (ep 7), Key Animation (ep 7)",18121
71929,Key Animation (ep 6),16049
71929,Animation Director (ep 15),36432
71929,Animation Director (ep 6),54744
71929,"Animation Director (eps 2, 12)",37722
71929,In-Between Animation,8115
71929,2nd Key Animation (ep 3),21435
71929,Key Animation (eps 8-9),39710
71929,"Key Animation (eps 4, 6)",16241
71929,"Animation Director (eps 2, 4, 6-7, 9-10, 12), Key Animation (ep 1)",54839
71929,"Animation Director (eps 3, 5, 12)",30279
71929,Key Animation (ep 3),16005
71930,"Key Animation (eps 2-6, 10, 12)",40679
71930,Key Animation (ep 2),11339
71930,Key Animation (ep 1),34350
71930,"2nd Key Animation, Key Animation",41190
71930,"Key Animation (eps 4, 8)",38753
71930,Animation Director (ep 12),59169
71930,Key Animation (ep 11),52578
71930,Animation Director (ep 7),53626
71930,Key Animation (OP),40256
71930,Animation Director (ep 46),9539
71930,"Key Animation (ep 1, ED)",13349
71930,"Key Animation (eps 2, 6, 9, 52) Airing",966
71930,Key Animation,2450
71930,Key Animation,3744
71930,Key Animation,8365
71930,Key Animation,8366
71930,Key Animation,2172
71930,Key Animation,8367
71930,Key Animation,24655
71930,Key Animation,38088
71930,Key Animation (ep 2),53421
71930,Key Animation (ep 21),40906
71930,"Animation Check (eps 6, 11, 17, 19, 21, 26), Key Animation (eps 1, 4, 17, 19)",1685
71930,"Animation Director (eps 3, 5, 7), Key Animation (eps 1, 3, 5, 34)",4443
71930,"Key Animation (eps 12, 15, 24)",38671
71930,"Key Animation (eps 1, 8, 12, 17, 19-20)",40956
71930,"Key Animation (eps 7, 9)",50999
71930,Key Animation (ep 3),39063
71930,"Animation Director (eps 6, 13, 18), Key Animation (eps 13, 18)",344
71930,"Key Animation (eps 1-2, 5)",12875
71930,Animation Director (ep 12),261
71930,Key Animation (ep 5),54103
71930,Key Animation (ep 10),53716
71930,Key Animation,43762
71930,Animation Director (ep 5),42361
71930,Key Animation,9032
71930,"Animation Director (eps 4, 9), Key Animation (eps 4, 9)",37497
71930,Key Animation (ep 8),42994
71930,"Key Animation (eps 17, 30, 34, 38)",37991
71930,"Key Animation (eps 1-2, 8, 10)",48661
71930,"Key Animation (eps 4, 10)",51367
71930,"Key Animation (eps 10, 20, 24, 27, 29, 33, 35-36, 42-43, 47-48)",5420
71930,Key Animation (ep 5),218
71930,Key Animation,40335
71930,Key Animation (ep 3),54714
71930,Key Animation (ep 1),20971
71930,Key Animation (ep 3),48643
71930,Key Animation (ep 7),48926
71930,Assistant Animation Director (ep 1),412
71930,Key Animation (ep 11),10456
71930,Key Animation (ep 1),41833
71930,Key Animation (ep 1),50287
71930,Key Animation,7598
71930,Key Animation (ep 11),40879
71930,2nd Key Animation (ep 1),34973
71930,"2nd Key Animation (ep 6), Assistant Animation Director (eps 2, 6-7)",41169
71930,"Key Animation (eps 9, 12)",52955
71930,Key Animation (ep 1),11917
71930,Key Animation (ep 45),4782
71930,In-Between Animation (ep 90),3437
71930,Key Animation (ep 2),50384
71930,Key Animation (ep 1),50923
71930,2nd Key Animation,14293
71930,Animation Director (ep 8),39583
71930,Key Animation (ep 2),53300
71930,2nd Key Animation,13283
71930,"Key Animation (ep 1, ED)",23673
71930,2nd Key Animation (ep 4),10711
71930,Key Animation (ep 16),527
71930,"Key Animation (eps 1, 4-5, 8-9, 12, OP), Assistant Animation Director (ep 8)",10572
71930,"Animation Director (eps 2, 6, 10, 12), Key Animation (eps 2, 4, 6, 9, 12)",35905
71930,Key Animation (eps 1-2),54760
71930,"Animation Director (eps 9-11), Key Animation (ep 1)",51837
71930,Key Animation,21497
71930,"Key Animation (eps 2, 10)",48415
71930,"In-Between Animation (eps 26, 69)",9885
71930,Key Animation (ep 7),51098
71930,Key Animation (ep 14),2596
71930,"Key Animation (eps 2, 5, 9-10)",8557
71930,Key Animation (ep 12),31914
71930,Key Animation (ep 11),37569
71930,Key Animation (ep 4),50416
